DATE,2ssd2std,5ssd2std,10ssd2std,2ssd1.5std,5ssd1.5std,10ssd1.5std,2ssd1std,5ssd1std,10ssd1std,2ssd0.5std,5ssd0.5std,10ssd0.5std
2015-07-06,1.1445842712356529,1.1036823862640701,1.0115268923304057,0.7072009452854638,0.9372480308247473,0.9741150586875108,0.9613767281889465,1.0576510711191642,0.9708438471196423,0.579789975655281,0.8224997149597029,0.9954016841911156
2015-07-07,1.140089889213181,1.1018846334550814,1.0106280159259113,0.7072009452854638,0.9372480308247473,0.9741150586875108,0.9613767281889465,1.0576510711191642,0.9705933370339321,0.579789975655281,0.8206751537357745,0.9941353795706726
2015-07-08,1.1412236760612535,1.1023381481943104,1.009592743878776,0.7072009452854638,0.9372480308247473,0.9728530292707609,0.9570527095595387,1.0559214636674012,0.9697285333080505,0.579789975655281,0.8206751537357745,0.9955448902200476
2015-07-09,1.1444288042663817,1.1036201994763617,1.0082279975140296,0.7072009452854638,0.9372480308247473,0.9708472572649889,0.9567933790407064,1.0558177314598682,0.9697474889507107,0.579789975655281,0.8218155615249726,0.9961859158610732
2015-07-10,1.1460504653377581,1.1042688639049123,1.0110419767407286,0.7072009452854638,0.9372480308247473,0.9733369042774125,0.9591344659821734,1.056754166236455,0.9696487325718545,0.579789975655281,0.8217882187366912,0.9954073815177249
2015-07-13,1.1392806821894252,1.101560950645579,1.011287053927487,0.7075111498191062,0.9373721126382043,0.9749979790005661,0.959444670515816,1.0568782480499122,0.9712384439301412,0.579789975655281,0.8186477553946054,0.9953648202982402
2015-07-14,1.1366275656748797,1.1004997040397608,1.009993071845952,0.7111521883463447,0.9388285280490998,0.9749628279273879,0.9630857090430545,1.0560893630147552,0.9700806426339369,0.579789975655281,0.8198318092348394,0.9965914428717072
2015-07-15,1.133865915187689,1.0993950438448845,1.0097297590895542,0.7076656160055399,0.9374338991127777,0.9745545308002673,0.9595991367022496,1.054495747702261,0.9695728523187301,0.579789975655281,0.8189261354161356,0.9978263046530268
2015-07-16,1.1426539862536789,1.1029102722712805,1.0085888225781146,0.7083455043732141,0.9377058544598474,0.9717919577491645,0.9602790250699238,1.05613616134509,0.967494508415507,0.579789975655281,0.8208015861271429,0.9979545586480849
2015-07-17,1.143597377078022,1.1032876286010178,1.006076680436529,0.709005019738612,0.939596334944956,0.9700363776852647,0.9609385404353216,1.0580266418301985,0.9655982812337642,0.579789975655281,0.8195522681179308,0.9966683130204117
2015-07-20,1.1370508427868193,1.1006690148845366,1.0081629593168284,0.7090163126588953,0.9373481182193356,0.9723078550609944,0.960949833355605,1.0557784251045779,0.9673256003146165,0.579789975655281,0.8191863882951835,0.9951361754278081
2015-07-21,1.139608015638936,1.1016918840253833,1.0108434961828963,0.7083647917280262,0.9370867213370729,0.9743462589155076,0.960298312424736,1.0555170282223154,0.970330169571743,0.579789975655281,0.8202100459459453,0.9961118435861697
2015-07-22,1.135077966136306,1.0998798642243313,1.008263283596315,0.7080067171989923,0.9374228202474142,0.9728401056846229,0.9599402378957019,1.0558531271326566,0.9690428052212203,0.579789975655281,0.8179186974229383,0.9952887979084476
2015-07-23,1.1433702889266435,1.1031967933404663,1.0090841525730072,0.7070431706993945,0.9391060447857097,0.9728441223723953,0.9589766913961041,1.057536351670952,0.9663521973613155,0.579789975655281,0.8191669834009387,0.9958934780349541
2015-07-24,1.1383519451576647,1.1011894558328748,1.0078570472815847,0.7070107238258825,0.9398132032525035,0.9729742650681654,0.9589442445225921,1.0555160354139559,0.9680428401123767,0.579789975655281,0.8164395086771485,0.997453978090245
2015-07-27,1.1428143260423185,1.1029744081867363,1.0082944728760506,0.707628060228517,0.9411016674212368,0.9725140959207167,0.9595615809252267,1.057547922328871,0.9688391060687981,0.579789975655281,0.8182244610310101,0.9985818273486042
2015-07-28,1.1399414616685388,1.1018252624372245,1.009889566949867,0.7053198015141993,0.936713916545583,0.9730255668058512,0.957253322210909,1.0554754730936322,0.9684165970105899,0.579789975655281,0.8170753152814982,0.9964513030846873
2015-07-29,1.1417731006911893,1.1025579180462846,1.0121286931888394,0.7063848684092886,0.9353914415731643,0.9747362645480201,0.9583183891059983,1.0566341554607281,0.9708358084612726,0.579789975655281,0.8178079708905583,0.9967847027219098
2015-07-30,1.1433812323650963,1.1032011707158476,1.012859500164245,0.7080408818624124,0.93737041667786,0.977350609719381,0.9599744025591221,1.0579398135115405,0.9733228461851479,0.579789975655281,0.8184512235601212,0.998531357114536
2015-07-31,1.146810256362937,1.1045727803149838,1.0122739042511197,0.7064524182491558,0.9391110907599719,0.9784599080670043,0.9583859389458655,1.058676037665374,0.973929919568632,0.579789975655281,0.8198228331592575,0.9994561232206715
2015-08-03,1.1490381366939364,1.1054639324473834,1.0124016548973105,0.7105698542747991,0.9420247785830096,0.9801523510979628,0.9602754946405094,1.0603230120756315,0.9749890058932004,0.579789975655281,0.8207139852916572,1.000137298406311
2015-08-04,1.150316909072453,1.1059754413987901,1.0101565033314517,0.7115316462977999,0.9424094953922099,0.9783222723605223,0.9599585142849935,1.0607077288848317,0.9731589271557598,0.579789975655281,0.8212254942430639,0.9983706157399737
2015-08-05,1.1516203278758719,1.1064968089201577,1.0078684330331602,0.713479394998126,0.9429748716901194,0.9742346124804901,0.9619062629853196,1.0620081958863297,0.9694388126275219,0.579789975655281,0.8217468617644315,0.9942609514716705
2015-08-06,1.1516040304636883,1.1064902899552842,1.008206903934553,0.7131475347703797,0.9434768057504981,0.9760789671795973,0.9615744027575733,1.0618689328303577,0.9709625687684538,0.579789975655281,0.822239095916765,0.9961004562167551
2015-08-07,1.1443275380329543,1.1035796929829906,1.0062421861502204,0.7026589288329379,0.9360410825367254,0.9714800196051158,0.9510857968201315,1.0547628934830873,0.9665284631272233,0.579789975655281,0.8189553646161131,0.993577504598834
2015-08-10,1.1447741095733592,1.1037583215991527,1.0068347338559422,0.6999065240457676,0.9389207247133249,0.9741081024020597,0.9483333920329613,1.0538405601843812,0.9672555581865145,0.579789975655281,0.8181120835279128,0.994344125763378
2015-08-11,1.1424348297514029,1.1028226096703702,1.0045300907656043,0.6962402752971717,0.9374542252138864,0.9708346197761165,0.9446671432843654,1.0552985972882876,0.9654443438622436,0.579789975655281,0.8207312765335182,0.9931134893899568
2015-08-12,1.143765899144251,1.1033550374275092,1.0058448613850375,0.701287932583553,0.939473288128439,0.9727658422441414,0.9497148005707468,1.0588268584048228,0.9681301654312598,0.579789975655281,0.8215283399026857,0.9944337120852892
2015-08-13,1.1378902054951956,1.1010047599678872,1.0044652528145088,0.6954122389344977,0.9371230106688169,0.9740171826074456,0.9438391069216913,1.0533305159982809,0.9678084733211042,0.579789975655281,0.8160007561942915,0.9940963993242073
2015-08-14,1.1432981454760671,1.1031679359602358,1.006276973104591,0.7008201789153692,0.9392861866611655,0.975597632147698,0.9492470469025629,1.0570942256453033,0.9701891896886934,0.579789975655281,0.8151740205983741,0.9941818930703267
