DATE,2ssd0.5std,5ssd0.5std,10ssd0.5std,2ssd1.0std,5ssd1.0std,10ssd1.0std,2ssd1.5std,5ssd1.5std,10ssd1.5std,2ssd2.0std,5ssd2.0std,10ssd2.0std
2001-02-21,1.0061349693251533,1.0024840596327846,1.0072079872788664,1.0,1.000330045117846,1.0024857681143131,1.0176991150442478,1.006979695979514,1.0034898479897572,1.0,1.0,1.0
2001-02-22,1.0061349693251533,1.0024840596327846,1.0072079872788664,1.0,1.000330045117846,1.0024857681143131,1.0176991150442478,1.006979695979514,1.0034898479897572,1.0,1.0,1.0
2001-02-23,1.0061349693251533,1.006293583448913,1.0091127491869307,1.0,1.0041395689339743,1.0043905300223774,1.0176991150442478,1.006979695979514,1.0034898479897572,1.0,1.0,1.0
2001-02-26,1.0061349693251533,1.006293583448913,1.0091127491869307,1.0,1.0041395689339743,1.0043905300223774,1.0176991150442478,1.006979695979514,1.0034898479897572,1.0,1.0,1.0
2001-02-27,1.0061349693251533,1.006293583448913,1.0091127491869307,1.0,1.0041395689339743,1.0043905300223774,1.0176991150442478,1.006979695979514,1.0034898479897572,1.0,1.0141176470588236,1.0070588235294118
2001-02-28,1.0061349693251533,1.006293583448913,1.0091127491869307,1.0,1.0041395689339743,1.0043905300223774,1.0176991150442478,1.006979695979514,1.0034898479897572,1.0,1.0141176470588236,1.0070588235294118
2001-03-01,1.0061349693251533,1.006293583448913,1.0091127491869307,1.0,1.0041395689339743,1.0043905300223774,1.0176991150442478,1.006979695979514,1.0034898479897572,1.0,1.0141176470588236,1.0070588235294118
2001-03-02,1.0061349693251533,1.00669285086019,1.0093123828925692,1.0,1.0045388363452512,1.004590163728016,1.0176991150442478,1.007378963390791,1.0036894816953956,1.0,1.0141176470588236,1.0070588235294118
2001-03-05,1.0061349693251533,1.00669285086019,1.0093123828925692,1.0,1.0045388363452512,1.004590163728016,1.0176991150442478,1.007378963390791,1.0036894816953956,1.0,1.0141176470588236,1.0070588235294118
2001-03-06,1.0061349693251533,1.00669285086019,1.0093123828925692,1.0,1.0045388363452512,1.004590163728016,1.0176991150442478,1.007378963390791,1.0036894816953956,1.0,1.0141176470588236,1.0070588235294118
2001-03-07,1.0061349693251533,1.0063600721580268,1.0091459935414877,1.0,1.0042060576430882,1.0044237743769342,1.0176991150442478,1.007046184688628,1.003523092344314,1.0,1.0141176470588236,1.0070588235294118
2001-03-08,1.0061349693251533,1.0063600721580268,1.0091459935414877,1.0,1.0042060576430882,1.0044237743769342,1.0176991150442478,1.007046184688628,1.003523092344314,1.0,1.0141176470588236,1.0070588235294118
2001-03-09,1.0061349693251533,1.0060278462444057,1.008979880584677,1.0,1.0038738317294669,1.0042576614201235,1.0176991150442478,1.0067139587750067,1.0033569793875035,1.0,1.0141176470588236,1.0070588235294118
2001-03-12,1.0061349693251533,1.0060278462444057,1.008979880584677,1.0,1.0032104818123857,1.003925986461583,1.0176991150442478,1.0060506088579255,1.0030253044289628,1.0,1.0141176470588236,1.0070588235294118
2001-03-13,1.0067670805767337,1.0056285578701043,1.0089066586478423,1.0006321112515804,1.0028111934380843,1.0037263422744322,1.0176991150442478,1.005398475982992,1.002699237991496,1.0,1.0141176470588236,1.0070588235294118
2001-03-14,1.0067670805767337,1.0056285578701043,1.0089066586478423,1.0006321112515804,1.003141771950481,1.0038916315306308,1.0176991150442478,1.0057290544953887,1.0028645272476944,1.0,1.0141176470588236,1.0070588235294118
2001-03-15,1.0067670805767337,1.0056285578701043,1.0089066586478423,1.0006321112515804,1.002479520294852,1.003560505702816,1.0176991150442478,1.0050668028397596,1.0025334014198797,1.0,1.0141176470588236,1.0070588235294118
2001-03-16,1.0067670805767337,1.0056285578701043,1.0089066586478423,1.0006321112515804,1.0028095532981522,1.0037255222044663,1.0176991150442478,1.0053968358430598,1.00269841792153,1.0,1.0141176470588236,1.0070588235294118
2001-03-19,1.0067670805767337,1.0056285578701043,1.0089066586478423,1.0006321112515804,1.0024789747857556,1.003560232948268,1.0176991150442478,1.0050662573306632,1.0025331286653316,1.0,1.0141176470588236,1.0070588235294118
2001-03-20,1.0067670805767337,1.0056285578701043,1.0089066586478423,1.0006321112515804,1.002809007789056,1.003725249449918,1.0176991150442478,1.0053962903339635,1.0026981451669819,1.0,1.0141176470588236,1.0070588235294118
2001-03-21,1.0067670805767337,1.0056285578701043,1.0089066586478423,1.0006321112515804,1.002809007789056,1.003725249449918,1.0176991150442478,1.0053962903339635,1.0026981451669819,1.0,1.0141176470588236,1.0070588235294118
2001-03-22,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.004492176121795,1.0045668336162876,1.0176991150442478,1.007079458666703,1.0035397293333514,1.0,1.0161313939039596,1.0080656969519797
2001-03-23,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.004492176121795,1.0045668336162876,1.0176991150442478,1.007079458666703,1.0035397293333514,1.0,1.0161313939039596,1.0080656969519797
2001-03-26,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.004492176121795,1.0045668336162876,1.0176991150442478,1.007079458666703,1.0035397293333514,1.0,1.0161313939039596,1.0080656969519797
2001-03-27,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.004492176121795,1.0045668336162876,1.0176991150442478,1.007079458666703,1.0035397293333514,1.0,1.0161313939039596,1.0080656969519797
2001-03-28,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.004492176121795,1.0045668336162876,1.0176991150442478,1.007079458666703,1.0035397293333514,1.0,1.0161313939039596,1.0080656969519797
2001-03-29,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.004492176121795,1.0045668336162876,1.0176991150442478,1.007079458666703,1.0035397293333514,1.0,1.0161313939039596,1.0080656969519797
2001-03-30,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.004492176121795,1.0045668336162876,1.0176991150442478,1.0067494256634024,1.0033747128317012,1.0,1.0161313939039596,1.0080656969519797
2001-04-02,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.004492176121795,1.0045668336162876,1.0176991150442478,1.0074793526826238,1.003739676341312,1.0,1.0161313939039596,1.0080656969519797
2001-04-03,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.004492176121795,1.0045668336162876,1.0176991150442478,1.0074793526826238,1.003739676341312,1.0,1.0161313939039596,1.0080656969519797
2001-04-04,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.0051511547049912,1.0048963229078858,1.0176991150442478,1.0081383312658199,1.00406916563291,1.0,1.0161313939039596,1.0080656969519797
2001-04-05,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.0051511547049912,1.0048963229078858,1.0176991150442478,1.0081383312658199,1.00406916563291,1.0,1.0161313939039596,1.0080656969519797
2001-04-06,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.0051511547049912,1.0048963229078858,1.0176991150442478,1.0081383312658199,1.00406916563291,1.0,1.0161313939039596,1.0080656969519797
2001-04-09,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.0051511547049912,1.0048963229078858,1.0176991150442478,1.0081383312658199,1.00406916563291,1.0,1.0161313939039596,1.0080656969519797
2001-04-10,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.0051511547049912,1.0048963229078858,1.0176991150442478,1.0081383312658199,1.00406916563291,1.0,1.0161313939039596,1.0080656969519797
2001-04-11,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.0051511547049912,1.0048963229078858,1.0176991150442478,1.0081383312658199,1.00406916563291,1.0,1.0161313939039596,1.0080656969519797
2001-04-12,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.0048205761925946,1.0047310336516875,1.0176991150442478,1.0078077527534233,1.0039038763767116,1.0,1.0161313939039596,1.0080656969519797
2001-04-17,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.0048205761925946,1.0047310336516875,1.0176991150442478,1.0078077527534233,1.0039038763767116,1.0,1.0161313939039596,1.0080656969519797
2001-04-18,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.0048205761925946,1.0047310336516875,1.0176991150442478,1.0078077527534233,1.0039038763767116,1.0,1.0161313939039596,1.0080656969519797
2001-04-19,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.0048205761925946,1.0047310336516875,1.0176991150442478,1.0078077527534233,1.0039038763767116,1.0,1.0161313939039596,1.0080656969519797
2001-04-20,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.0048205761925946,1.0047310336516875,1.0176991150442478,1.0078077527534233,1.0039038763767116,1.0,1.0161313939039596,1.0080656969519797
2001-04-23,1.0067670805767337,1.00764230471524,1.0099135320704105,1.0006321112515804,1.005547848931703,1.0050946700212415,1.0176991150442478,1.0085350254925314,1.0042675127462657,1.0,1.0161313939039596,1.0080656969519797
2001-04-24,1.0067670805767337,1.0079723377185406,1.0100785485720605,1.0006321112515804,1.0058778819350032,1.0052596865228918,1.0176991150442478,1.0088650584958319,1.004432529247916,1.0,1.0161313939039596,1.0080656969519797
2001-04-25,1.0067670805767337,1.0076417592061437,1.0099132593158622,1.0006321112515804,1.0055473034226066,1.0050943972666935,1.0176991150442478,1.008534479983435,1.0042672399917176,1.0,1.0161313939039596,1.0080656969519797
2001-04-26,1.0067670805767337,1.0076417592061437,1.0099132593158622,1.0006321112515804,1.0055473034226066,1.0050943972666935,1.0176991150442478,1.008534479983435,1.0042672399917176,1.0,1.0161313939039596,1.0080656969519797
2001-04-27,1.0067670805767337,1.0076417592061437,1.0099132593158622,1.0006321112515804,1.004822665729697,1.0047320784202387,1.0176991150442478,1.0078098422905257,1.0039049211452629,1.0,1.0161313939039596,1.0080656969519797
2001-04-30,1.0067670805767337,1.0076417592061437,1.0099132593158622,1.0006321112515804,1.004822665729697,1.0047320784202387,1.0176991150442478,1.0078098422905257,1.0039049211452629,1.0,1.0161313939039596,1.0080656969519797
2001-05-02,1.0067670805767337,1.0076417592061437,1.0099132593158622,1.0006321112515804,1.004822665729697,1.0047320784202387,1.0176991150442478,1.0078098422905257,1.0039049211452629,1.0,1.0161313939039596,1.0080656969519797
2001-05-03,1.0067670805767337,1.0076417592061437,1.0099132593158622,1.0006321112515804,1.0054849173853262,1.0050632042480532,1.0176991150442478,1.008472093946155,1.0042360469730776,1.0,1.0161313939039596,1.0080656969519797
2001-05-04,1.0067670805767337,1.0076417592061437,1.0099132593158622,1.0006321112515804,1.0054849173853262,1.0050632042480532,1.0176991150442478,1.008472093946155,1.0042360469730776,1.0,1.0161313939039596,1.0080656969519797
2001-05-07,1.0067670805767337,1.0076417592061437,1.0099132593158622,1.0006321112515804,1.0054849173853262,1.0050632042480532,1.0176991150442478,1.008472093946155,1.0042360469730776,1.0,1.0161313939039596,1.0080656969519797
2001-05-08,1.0067670805767337,1.0076417592061437,1.0099132593158622,1.0006321112515804,1.0054849173853262,1.0050632042480532,1.0176991150442478,1.008472093946155,1.0042360469730776,1.0,1.0161313939039596,1.0080656969519797
2001-05-09,1.0067670805767337,1.0076417592061437,1.0099132593158622,1.0006321112515804,1.0054849173853262,1.0050632042480532,1.0176991150442478,1.008472093946155,1.0042360469730776,1.0,1.0161313939039596,1.0080656969519797
2001-05-10,1.0067670805767337,1.0076417592061437,1.0100782758175124,1.0006321112515804,1.0054849173853262,1.0050632042480532,1.0176991150442478,1.008472093946155,1.0042360469730776,1.0,1.0161313939039596,1.0080656969519797
2001-05-11,1.0067670805767337,1.0076417592061437,1.0099135311717133,1.0006321112515804,1.0054849173853262,1.0050632042480532,1.0176991150442478,1.008472093946155,1.0042360469730776,1.0,1.0161313939039596,1.0080656969519797
2001-05-14,1.0067670805767337,1.0076417592061437,1.0099135311717133,1.0006321112515804,1.0054849173853262,1.0050632042480532,1.0176991150442478,1.008472093946155,1.0042360469730776,1.0,1.0161313939039596,1.0080656969519797
2001-05-15,1.0067670805767337,1.0076417592061437,1.0157958841128898,1.0006321112515804,1.0054849173853262,1.0050632042480532,1.0176991150442478,1.008472093946155,1.0042360469730776,1.0,1.0161313939039596,1.0080656969519797
2001-05-16,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0168721346569782,1.0084360673284891
2001-05-17,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0168721346569782,1.0084360673284891
2001-05-18,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0168721346569782,1.0084360673284891
2001-05-21,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0168721346569782,1.0084360673284891
2001-05-22,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0168721346569782,1.0084360673284891
2001-05-23,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0168721346569782,1.0084360673284891
2001-05-25,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0171242262746178,1.0085621131373088
2001-05-28,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0171242262746178,1.0085621131373088
2001-05-29,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0171242262746178,1.0085621131373088
2001-05-30,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0171242262746178,1.0085621131373088
2001-05-31,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0164597744473753,1.0082298872236877
2001-06-01,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0164597744473753,1.0082298872236877
2001-06-05,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0164597744473753,1.0082298872236877
2001-06-06,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0157964245302942,1.007898212265147
2001-06-07,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0157964245302942,1.007898212265147
2001-06-08,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0157964245302942,1.007898212265147
2001-06-11,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161270030426908,1.0080635015213453
2001-06-12,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0164581288705052,1.0082290644352527
2001-06-13,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.015794778953424,1.007897389476712
2001-06-14,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.015794778953424,1.007897389476712
2001-06-15,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.015794778953424,1.007897389476712
2001-06-18,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.015794778953424,1.007897389476712
2001-06-19,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0165355197064427,1.0082677598532215
2001-06-20,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0175272552436327,1.0087636276218164
2001-06-21,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0157925701105077,1.007896285055254
2001-06-22,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0157925701105077,1.007896285055254
2001-06-25,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0157925701105077,1.007896285055254
2001-06-26,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0157925701105077,1.007896285055254
2001-06-27,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0157925701105077,1.007896285055254
2001-06-28,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-06-29,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-07-02,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-07-03,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-07-04,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-07-05,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-07-06,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-07-09,1.0086189324592805,1.0083824999591626,1.0161662544893992,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-07-10,1.0046189435932302,1.0067825044127425,1.0153662567161892,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-07-11,1.0070982824362056,1.0077742399499325,1.0170158860688392,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-07-12,1.0070982824362056,1.0077742399499325,1.0170158860688392,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-07-13,1.0070982824362056,1.0077742399499325,1.0170158860688392,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
2001-07-16,1.0070982824362056,1.0077742399499325,1.0170158860688392,1.0024839631341271,1.0062256581383449,1.0054335746245626,1.0195509669267946,1.0092128346991736,1.0046064173495868,1.0018518518825468,1.0161231486229045,1.0080615743114523
